decoded_dat/c/tobir/tobir.dat	frame	0	0		7374616e64696e67
decoded_dat/c/tobir/tobir.dat	field	0	-1	pic	30
decoded_dat/c/tobir/tobir.dat	field	0	-1	state	30
decoded_dat/c/tobir/tobir.dat	field	0	-1	wait	33
decoded_dat/c/tobir/tobir.dat	field	0	-1	next	31
decoded_dat/c/tobir/tobir.dat	field	0	-1	dvx	353530
decoded_dat/c/tobir/tobir.dat	field	0	-1	centerx	3337
decoded_dat/c/tobir/tobir.dat	field	0	-1	centery	3739
decoded_dat/c/tobir/tobir.dat	field	0	-1	hit_ja	323730
decoded_dat/c/tobir/tobir.dat	field	0	-1	hit_Fj	323635
decoded_dat/c/tobir/tobir.dat	field	0	-1	hit_Da	323436
decoded_dat/c/tobir/tobir.dat	field	0	-1	hit_Fa	333430
decoded_dat/c/tobir/tobir.dat	field	0	-1	hit_Dj	323738
decoded_dat/c/tobir/tobir.dat	field	0	-1	hit_Uj	333137
decoded_dat/c/tobir/tobir.dat	field	0	-1	hit_Ua	323539
decoded_dat/c/tobir/tobir.dat	block	0	0	wpoint	
decoded_dat/c/tobir/tobir.dat	field	0	0	kind	31
decoded_dat/c/tobir/tobir.dat	field	0	0	x	3333
decoded_dat/c/tobir/tobir.dat	field	0	0	y	3538
decoded_dat/c/tobir/tobir.dat	field	0	0	weaponact	3231
decoded_dat/c/tobir/tobir.dat	field	0	0	attacking	30
decoded_dat/c/tobir/tobir.dat	field	0	0	cover	31
decoded_dat/c/tobir/tobir.dat	block	0	1	bdy	
decoded_dat/c/tobir/tobir.dat	field	0	1	kind	30
decoded_dat/c/tobir/tobir.dat	field	0	1	x	3231
decoded_dat/c/tobir/tobir.dat	field	0	1	y	3138
decoded_dat/c/tobir/tobir.dat	field	0	1	w	3433
decoded_dat/c/tobir/tobir.dat	field	0	1	h	3632
decoded_dat/c/tobir/tobir.dat	block	0	2	bdy	
decoded_dat/c/tobir/tobir.dat	field	0	2	kind	30
decoded_dat/c/tobir/tobir.dat	field	0	2	x	3231
decoded_dat/c/tobir/tobir.dat	field	0	2	y	38303030
decoded_dat/c/tobir/tobir.dat	field	0	2	w	3433
decoded_dat/c/tobir/tobir.dat	field	0	2	h	3632
decoded_dat/c/tobir/tobir.dat	block	0	3	bdy	
decoded_dat/c/tobir/tobir.dat	field	0	3	kind	30
decoded_dat/c/tobir/tobir.dat	field	0	3	x	39
decoded_dat/c/tobir/tobir.dat	field	0	3	y	363438303030
decoded_dat/c/tobir/tobir.dat	field	0	3	w	3939
